XTSOL	p_model	p_stock	p_sorting	p_shipping	p_tpl	p_manufacturer	p_fsk18	p_priceNoTax	p_priceNoTax.1	p_priceNoTax.2	p_priceNoTax.3	p_priceNoTax.4	p_priceNoTax.5	p_tax	p_status	p_weight	p_ean	p_disc	p_opttpl	p_vpe	p_vpe_status	p_vpe_value	p_image.1	p_image.2	p_image.3	p_image.4	p_image	p_name.de	p_desc.de	p_shortdesc.de	p_meta_title.de	p_meta_desc.de	p_meta_key.de	p_keywords.de	p_url.de	p_cat.0	p_cat.1	p_cat.2	p_cat.3	p_cat.4	p_cat.5	
XTSOL		0	20	1	default		0	0.0000						0	0	0.00		0.00	default	0	0	0.0000						Iiyama Monitore								Komponenten	Monitore					
XTSOL		0	21	1	pckonfigurator-detailseite.html		0	0.0000				1:95.7983	1:105.8824	1	0	0.00		0.00	alisting.html	0	0	0.0000					1146_0.jpg	IIYAMA E2280HS - 54,6cm (21,5 Zoll)	<table class="syn_container1" border="0" cellspacing="0" cellpadding="0"><tr class="syn_container2"><td colspan="2" class="syn_group"></td></tr><tr class="syn_container2"><td class="syn_key">Produktbeschreibung</td><td class="syn_value">Iiyama ProLite E2280HS-1 - LED-Monitor - 54.6 cm ( 21.5" )</td></tr><tr class="syn_container2"><td class="syn_key">Gerätetyp</td><td class="syn_value">LED-hintergrundbeleuchteter LCD-Monitor - 54.6 cm ( 21.5" )</td></tr><tr class="syn_container2"><td class="syn_key">Bildschirmtyp</td><td class="syn_value">TN</td></tr><tr class="syn_container2"><td class="syn_key">Seitenverhältnis</td><td class="syn_value">Breitbild - 16:9</td></tr><tr class="syn_container2"><td class="syn_key">Native Auflösung</td><td class="syn_value">FullHD 1920 x 1080</td></tr><tr class="syn_container2"><td class="syn_key">Pixelpitch</td><td class="syn_value">0.2482 mm</td></tr><tr class="syn_container2"><td class="syn_key">Helligkeit</td><td class="syn_value">250 cd/m2</td></tr><tr class="syn_container2"><td class="syn_key">Kontrast</td><td class="syn_value">1000:1 / 5000000:1 (dynamisch)</td></tr><tr class="syn_container2"><td class="syn_key">Reaktionszeit</td><td class="syn_value">5 ms</td></tr><tr class="syn_container2"><td class="syn_key">Farbunterstützung</td><td class="syn_value">16,7 Millionen Farben</td></tr><tr class="syn_container2"><td class="syn_key">Eingangsanschlüsse</td><td class="syn_value">HDMI, DVI-D, VGA</td></tr><tr class="syn_container2"><td class="syn_key">Lautsprecher</td><td class="syn_value">Integriert</td></tr><tr class="syn_container2"><td class="syn_key">Einstellungen der Anzeigeposition</td><td class="syn_value">Neigbar</td></tr><tr class="syn_container2"><td class="syn_key">Farbe</td><td class="syn_value">Schwarz</td></tr><tr class="syn_container2"><td class="syn_key">Abmessungen (Breite x Tiefe x Höhe)</td><td class="syn_value">50.95 cm x 18.95 cm x 36.55 cm</td></tr><tr class="syn_container2"><td class="syn_key">Gewicht</td><td class="syn_value">3.3 kg</td></tr><tr class="syn_container2"><td class="syn_key">Umweltschutzstandards</td><td class="syn_value">ENERGY STAR-qualifiziert</td></tr><tr class="syn_container2"><td class="syn_key">Kennzeichnung</td><td class="syn_value">Plug and Play, TUV GS, DDC-2B, VESA DPMS</td></tr></table>							Komponenten	Monitore					
XTSOL		0	22	1	pckonfigurator-detailseite.html		0	0.0000				1:112.6050	1:122.6891	1	0	0.00		0.00	alisting.html	0	0	0.0000					1147_0.jpg	IIYAMA E2482HD-B1 - 61cm (24 Zoll)	"<table class=""syn_container1"">	<tbody>		<tr>			<th colspan=""2"">				Allgemein</th>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Display-Typ </span></td>			<td>				LED-hintergrundbeleuchteter LCD-Monitor / TFT-Aktivmatrix</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Energie Effizienzklasse </span></td>			<td>				Klasse B</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Diagonalabmessung </span></td>			<td>				61 cm ( 24"" )</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Bildschirmtyp </span></td>			<td>				TN</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Seitenverhältnis </span></td>			<td>				Breitbild - 16:9</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Native Auflösung </span></td>			<td>				Full HD 1920 x 1080</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Pixelpitch </span></td>			<td>				0.277 mm</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Helligkeit </span></td>			<td>				250 cd/m2</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Kontrast </span></td>			<td>				1000:1 / 12000000:1 (dynamisch)</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Farbunterstützung </span></td>			<td>				16,7 Millionen Farben</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Reaktionszeit </span></td>			<td>				5 ms</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Vertikale Bildwiederholrate </span></td>			<td>				55 - 75 Hz</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Horizontale Bildwiederholrate </span></td>			<td>				30 - 80 kHz</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Horizontaler Betrachtungswinkel </span></td>			<td>				+85 / -85</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Vertikaler Betrachtungswinkel </span></td>			<td>				+80 / -80</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Hintergrundbeleuchtungs-Technologie </span></td>			<td>				LED-Hintergrundbeleuchtung</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Steuerelemente und Einstellungen </span></td>			<td>				Helligkeit, Kontrast, H/V-Bildlage, Schärfe, Eingang wählen, Phase, Luminanz</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">OSD-Sprachen </span></td>			<td>				Tschechisch, Englisch, Deutsch, Französisch , Italienisch , Polnisch, Russisch, Spanisch, Holländisch, Japanisch, Chinesisch</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Besonderheiten </span></td>			<td>				HDCP, Eco-Mode, Advanced Contrast Ratio (ACR)</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Farbe </span></td>			<td>				Schwarz</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Abmessungen (Breite x Tiefe x Höhe) </span></td>			<td>				56.55 cm x 20.3 cm x 41.2 cm</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Gewicht </span></td>			<td>				3.3 kg</td>		</tr>		<tr>			<th colspan=""2"">				Konnektivität</th>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Schnittstellen </span></td>			<td>				VGA &#166; DVI-D ( HDCP )</td>		</tr>		<tr>			<th colspan=""2"">				Mechanisch</th>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Einstellungen der Anzeigeposition </span></td>			<td>				Neigbar</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Neigungswinkel </span></td>			<td>				-5/+22</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Schnittstelle für Flachbildschirmbefestigung </span></td>			<td>				100 x 100 mm</td>		</tr>		<tr>			<th colspan=""2"">				Verschiedenes</th>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Leistungsmerkmale </span></td>			<td>				Slot für Sicherheitsschloss (Kabelschloss getrennt erhältlich)</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Zubehör im Lieferumfang </span></td>			<td>				Aufstellung</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Enthaltene Kabel </span></td>			<td>				1 x DVI-Kabel</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Kennzeichnung </span></td>			<td>				Plug and Play, TUV GS, DDC-2B, VESA DPMS, VCCI Class B</td>		</tr>		<tr>			<th colspan=""2"">				Stromversorgung</th>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Erforderliche Netzspannung </span></td>			<td>				Wechselstrom 120/230 V ( 50/60 Hz )</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Leistungsaufnahme im Betrieb </span></td>			<td>				24 Watt</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Energierverbrauch Standby </span></td>			<td>				0.5 Watt</td>		</tr>	</tbody></table><p>	 </p>"							Komponenten	Monitore					
XTSOL		0	23	1	pckonfigurator-detailseite.html		0	0.0000				1:142.0168	1:152.1008	1	0	0.00		0.00	alisting.html	0	0	0.0000					1148_0.jpg	IIYAMA X2483HSU - 61cm (24 Zoll)	"<table class=""syn_container1"">	<tbody>		<tr>			<th colspan=""2"">				Allgemein</th>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Display-Typ </span></td>			<td>				LED-hintergrundbeleuchteter LCD-Monitor / TFT-Aktivmatrix</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Energie Effizienzklasse </span></td>			<td>				Klasse B</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Diagonalabmessung </span></td>			<td>				61 cm ( 24"" )</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Sichtbare Bildfläche </span></td>			<td>				60.5 cm ( 23.8"" )</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Integrierte Peripheriegeräte </span></td>			<td>				USB 2.0 Hub</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Bildschirmtyp </span></td>			<td>				A-MVA</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Seitenverhältnis </span></td>			<td>				Breitbild - 16:9</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Native Auflösung </span></td>			<td>				Full HD 1920 x 1080</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Pixelpitch </span></td>			<td>				0.275 mm</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Helligkeit </span></td>			<td>				250 cd/m2</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Kontrast </span></td>			<td>				3000:1 / 12000000:1 (dynamisch)</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Farbunterstützung </span></td>			<td>				16,7 Millionen Farben</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Reaktionszeit </span></td>			<td>				4 ms</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Vertikale Bildwiederholrate </span></td>			<td>				55 - 75 Hz</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Horizontale Bildwiederholrate </span></td>			<td>				30 - 80 kHz</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Horizontaler Betrachtungswinkel </span></td>			<td>				+89 / -89</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Vertikaler Betrachtungswinkel </span></td>			<td>				+89 / -89</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Hintergrundbeleuchtungs-Technologie </span></td>			<td>				LED-Hintergrundbeleuchtung</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Steuerelemente und Einstellungen </span></td>			<td>				Stummtaste, Volumen, Helligkeit, Kontrast, H/V-Bildlage, Schärfe, Eingang wählen, Phase, Uhr</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">OSD-Sprachen </span></td>			<td>				Tschechisch, Englisch, Deutsch, Französisch , Italienisch , Polnisch, Russisch, Spanisch, Holländisch, Japanisch, Chinesisch</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Besonderheiten </span></td>			<td>				HDCP, Eco-Mode, Advanced Contrast Ratio (ACR), flimmerfreie Technologie</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Farbe </span></td>			<td>				Schwarz</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Abmessungen (Breite x Tiefe x Höhe) </span></td>			<td>				55.25 cm x 23 cm x 38.1 cm - mit Fuß</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Gewicht </span></td>			<td>				5.6 kg</td>		</tr>		<tr>			<th colspan=""2"">				Audio</th>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Typ </span></td>			<td>				Lautsprecher - Stereo</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Ausgangsleistung/Kanal </span></td>			<td>				2 Watt</td>		</tr>		<tr>			<th colspan=""2"">				Konnektivität</th>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Schnittstellen </span></td>			<td>				VGA &#166; DVI-D &#166; HDMI &#166; Kopfhörer ( Mini-Buchse ) &#166; USB 2.0 Upstream ( Typ B ) &#166; 2 x USB 2.0 Downstream ( Typ A ) &#166; Audio Line-In ( Mini-Buchse )</td>		</tr>		<tr>			<th colspan=""2"">				Mechanisch</th>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Einstellungen der Anzeigeposition </span></td>			<td>				Höhe, Pivot (Rotation), Drehelement, neigbar</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Neigungswinkel </span></td>			<td>				-5/+22</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Schwenkwinkel </span></td>			<td>				90</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Rotationswinkel </span></td>			<td>				90</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Höheneinstellung </span></td>			<td>				130 mm</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Schnittstelle für Flachbildschirmbefestigung </span></td>			<td>				100 x 100 mm</td>		</tr>		<tr>			<th colspan=""2"">				Verschiedenes</th>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Leistungsmerkmale </span></td>			<td>				Slot für Sicherheitsschloss (Kabelschloss getrennt erhältlich)</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Enthaltene Kabel </span></td>			<td>				1 x DVI-Kabel - DVI-D/DVI-D &#166; 1 x Audiokabel &#166; 1 x USB-Kabel</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Kennzeichnung </span></td>			<td>				Plug and Play, TUV GS, DDC-2B, VESA DPMS, DDC/CI, PSE Mark, TCO Displays 6.0, VCCI Class B, CU</td>		</tr>		<tr>			<th colspan=""2"">				Stromversorgung</th>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Erforderliche Netzspannung </span></td>			<td>				Wechselstrom 120/230 V ( 50/60 Hz )</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Leistungsaufnahme im Betrieb </span></td>			<td>				26 Watt</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Energierverbrauch Standby </span></td>			<td>				0.5 Watt</td>		</tr>	</tbody></table><p>	 </p>"							Komponenten	Monitore					
XTSOL		0	24	1	pckonfigurator-detailseite.html		0	0.0000				1:266.3866	1:276.4706	1	0	0.00		0.00	alisting.html	0	0	0.0000					1149_0.jpg	IIYAMA B2783QSU-B1 - 68cm (27 Zoll)	"<table class=""syn_container1"">	<tbody>		<tr>			<th colspan=""2"">				Allgemein</th>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Display-Typ </span></td>			<td>				LED-hintergrundbeleuchteter LCD-Monitor / TFT-Aktivmatrix</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Energie Effizienzklasse </span></td>			<td>				Klasse B</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Energieverbrauch pro Jahr </span></td>			<td>				62 kWh</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Leistungsaufnahme im Ein-Zustand </span></td>			<td>				43 W</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Diagonalabmessung </span></td>			<td>				68.5 cm ( 27"" )</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Sichtbare Bildfläche </span></td>			<td>				68.5 cm ( 27"" )</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Anpassungsfähige Sync-Technologie </span></td>			<td>				AMD FreeSync</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Integrierte Peripheriegeräte </span></td>			<td>				USB 3.0-Hub</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Bildschirmtyp </span></td>			<td>				TN</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Seitenverhältnis </span></td>			<td>				Breitbild - 16:9</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Native Auflösung </span></td>			<td>				QHD 2560 x 1440</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Pixelpitch </span></td>			<td>				0.2333 mm</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Helligkeit </span></td>			<td>				350 cd/m2</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Kontrast </span></td>			<td>				1000:1 / 12000000:1 (dynamisch)</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Farbunterstützung </span></td>			<td>				16,7 Millionen Farben</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Reaktionszeit </span></td>			<td>				5 ms (typisch); 1 ms (Gray-to-Gray)</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Vertikale Bildwiederholrate </span></td>			<td>				50 - 75 Hz</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Horizontale Bildwiederholrate </span></td>			<td>				30 - 90 kHz</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Horizontaler Betrachtungswinkel </span></td>			<td>				+85 / -85</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Vertikaler Betrachtungswinkel </span></td>			<td>				+80 / -80</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Hintergrundbeleuchtungs-Technologie </span></td>			<td>				LED-Hintergrundbeleuchtung</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Farbtemperatur </span></td>			<td>				9300K, 6500K, 7500K</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Steuerelemente und Einstellungen </span></td>			<td>				Volumen, Helligkeit, Kontrast, Schärfe, Eingang wählen, Farbtemperatur</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">OSD-Sprachen </span></td>			<td>				Tschechisch, Englisch, Deutsch, Französisch , Italienisch , Polnisch, Russisch, Spanisch, Japanisch, Chinesisch</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Besonderheiten </span></td>			<td>				HDCP, Eco-Mode, Overdrive-Technologie, Advanced Contrast Ratio (ACR), Reduzierung des blauen Lichtanteils, i-Style Color</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Farbe </span></td>			<td>				Schwarz</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Abmessungen (Breite x Tiefe x Höhe) </span></td>			<td>				62.25 cm x 23 cm x 40.05 cm - mit Fuß</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Gewicht </span></td>			<td>				6.1 kg</td>		</tr>		<tr>			<th colspan=""2"">				Audio</th>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Typ </span></td>			<td>				Lautsprecher - Stereo</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Ausgangsleistung/Kanal </span></td>			<td>				2 Watt</td>		</tr>		<tr>			<th colspan=""2"">				Konnektivität</th>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Schnittstellen </span></td>			<td>				DisplayPort &#166; DVI-D &#166; HDMI &#166; Kopfhörer &#166; 2 x USB 3.0 Downstream ( Typ A ) &#166; USB 3.0 Upstream ( Typ B ) &#166; Audio Line-In</td>		</tr>		<tr>			<th colspan=""2"">				Mechanisch</th>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Einstellungen der Anzeigeposition </span></td>			<td>				Höhe, Pivot (Rotation), Drehelement, neigbar</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Neigungswinkel </span></td>			<td>				-5/22</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Schwenkwinkel </span></td>			<td>				90</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Rotationswinkel </span></td>			<td>				90</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Höheneinstellung </span></td>			<td>				130 mm</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Schnittstelle für Flachbildschirmbefestigung </span></td>			<td>				100 x 100 mm</td>		</tr>		<tr>			<th colspan=""2"">				Verschiedenes</th>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Leistungsmerkmale </span></td>			<td>				Slot für Sicherheitsschloss (Kabelschloss getrennt erhältlich)</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Enthaltene Kabel </span></td>			<td>				1 x DisplayPort-Kabel &#166; 1 x DVI-Kabel - DVI-D/DVI-D &#166; 1 x Audiokabel &#166; 1 x SuperSpeed-USB-Kabel</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Compatible with Windows 7 </span></td>			<td>				Die Anwendungen und Geräte mit dem ""Compatible with Windows 7"" Logo haben die Microsoft Versicherung, dass diese Produkte Tests für Kompatibilität und Zuverlässigkeit mit 32-Bit und 64-Bit-Windows-7 bestanden haben.</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Kennzeichnung </span></td>			<td>				TUV GS, DDC-2B, VESA DPMS, DDC/CI, PSE Mark, VCCI Class B</td>		</tr>		<tr>			<th colspan=""2"">				Stromversorgung</th>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Erforderliche Netzspannung </span></td>			<td>				Wechselstrom 120/230 V ( 50/60 Hz )</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Leistungsaufnahme im Betrieb </span></td>			<td>				44 Watt</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Energierverbrauch Standby </span></td>			<td>				0.5 Watt</td>		</tr>		<tr>			<th colspan=""2"">				Software / Systemanforderungen</th>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Mitgelieferte Software </span></td>			<td>				Driver</td>		</tr>		<tr>			<th colspan=""2"">				Abmessungen und Gewicht</th>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Details zu Abmessungen & Gewicht </span></td>			<td>				Ohne Fuß - Breite: 62.25 cm - Tiefe: 5.65 cm - Höhe: 37.25 cm &#166; Mit Fuß - Breite: 62.25 cm - Tiefe: 23 cm - Höhe: 40.05 cm - Gewicht: 6.1 kg</td>		</tr>		<tr>			<th colspan=""2"">				Umweltschutzstandards</th>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">ENERGY STAR-qualifiziert </span></td>			<td>				Ja</td>		</tr>	</tbody></table><p>	 </p>"							Komponenten	Monitore					
XTSOL		0	18	1	pckonfigurator-detailseite.html		0	0.0000				1:63.2000	1:68.0672	1	0	0.00		0.00	alisting.html	0	0	0.0000					1152_0.jpg	ASUS ROG Gladius	"<table class=""syn_container1"">	<tbody>		<tr>			<th colspan=""2"">				Allgemein</th>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Gerätetyp </span></td>			<td>				Maus</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Ausrichtung </span></td>			<td>				Für Rechtshänder</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Breite </span></td>			<td>				6.7 cm</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Tiefe </span></td>			<td>				12.6 cm</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Höhe </span></td>			<td>				4.5 cm</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Gewicht </span></td>			<td>				116 g</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Farbe </span></td>			<td>				Stahlgrau</td>		</tr>		<tr>			<th colspan=""2"">				Eingabegerät</th>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Anschlusstechnik </span></td>			<td>				Verkabelt</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Schnittstelle </span></td>			<td>				USB</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Movement Detection Technologie </span></td>			<td>				Optisch</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Anzahl Tasten </span></td>			<td>				6</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Bewegungsauflösung </span></td>			<td>				6400 dpi</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Leistung </span></td>			<td>				50 G Maximalbeschleunigung, bis zu 200 Zoll pro Sekunde</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Kabellänge </span></td>			<td>				2 m</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Leistungsmerkmale </span></td>			<td>				Programmierbare Tasten, seitliche Griffflächen aus Gummi, integrierter Flash-Speicher, spontane DPI-Umschaltung, geflochtenes Kabel, rote LED-Beleuchtung, OMRON-Schalter, abnehmbares Micro-USB-Kabel, Slide-to-Press-Daumentasten, einfach austauschbare Schaltbuchse, separate Rechts-/Links-Taste, 2 DPI-Stufen, Alps-Scrollrad-Encoder</td>		</tr>		<tr>			<th colspan=""2"">				Verschiedenes</th>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Zubehör im Lieferumfang </span></td>			<td>				Tragetasche, Mausfüße, USB-Kabel (2 m), 2 Omron-Schalter, USB-Kabel (1 m)</td>		</tr>	</tbody></table><p>	 </p>"							Komponenten	Mäuse					
XTSOL	507	0	7	1	product_info_tabs_pcconfig_zubehoer_generator.html		0	1200.8403						1	1	0.00		0.00	product_options_pcconfig.html	0	0	0.0000					1490_0.jpg	Wassergekühlter-PC i5 7600K GTX1070			Wassergekühlter-PC i5 7600K GTX1070 | aletoware.com					Wassergekühlte PCs						
XTSOL	510	0	10	1	product_info_tabs_pcconfig_zubehoer_generator.html		0	2310.0840						1	1	0.00		0.00	product_options_pcconfig.html	0	0	0.0000					1491_0.jpg	Wassergekühlter-PC i9 7900X GTX1080			Wassergekühlter-PC i9 7900X GTX1080 | aletoware.com					Wassergekühlte PCs						
XTSOL	509	0	9	1	product_info_tabs_pcconfig_zubehoer_generator.html		0	1621.0084						1	1	0.00		0.00	product_options_pcconfig.html	0	0	0.0000					1493_0.jpg	Wassergekühlter-PC i7 7740X GTX1070			Wassergekühlter-PC i7 7740X GTX1070 | aletoware.com					Wassergekühlte PCs						
XTSOL		0	43	1	pckonfigurator-detailseite.html		0	0.0000				1:43.6975	1:48.7395	1	0	0.00		0.00	alisting.html	0	0	0.0000	1156_1.jpg	1156_2.jpg	1156_3.jpg	1156_4.jpg	1156_0.jpg	CoolerMaster K380	<table class="syn_container1" border="0" cellspacing="0" cellpadding="0"><tr class="syn_container2"><td colspan="2" class="syn_group"></td></tr><tr class="syn_container2"><td class="syn_key">Produktbeschreibung</td><td class="syn_value">Cooler Master Elite K380 - Midi Tower - ATX</td></tr><tr class="syn_container2"><td class="syn_key">Formfaktor</td><td class="syn_value">Midi Tower</td></tr><tr class="syn_container2"><td class="syn_key">Farbe</td><td class="syn_value">Schwarz</td></tr><tr class="syn_container2"><td class="syn_key">E/A-Anschlüsse</td><td class="syn_value">1 x USB 2.0 <br/> 1 x Mikrofon <br/> 1 x Audio Line-out <br/> 1 x USB 3.0</td></tr><tr class="syn_container2"><td class="syn_key">Unterstützte Motherboards</td><td class="syn_value">ATX, microATX</td></tr><tr class="syn_container2"><td class="syn_key">Systemgehäuse-Merkmale</td><td class="syn_value">Seitenwand mit Fenster, Bodenstaubfilter</td></tr><tr class="syn_container2"><td class="syn_key">Stromversorgungsgerät</td><td class="syn_value">Ohne Netzteil</td></tr><tr class="syn_container2"><td class="syn_key">Spezifikationseinhaltung</td><td class="syn_value">ATX / PS/2</td></tr><tr class="syn_container2"><td class="syn_key">Abmessungen (Breite x Tiefe x Höhe)</td><td class="syn_value">20.9 cm x 47.9 cm x 44.5 cm</td></tr><tr class="syn_container2"><td class="syn_key">Gewicht</td><td class="syn_value">4.7 kg</td></tr></table>							Komponenten	Gehäuse					
